Platform,System_ID,Latitude,Longitude,Date & Time,Air_Temp,RH,Pressure,Sea_Temp,Gust,Wind_Speed,Wind_Dir,Vis,Sig Height,Period
TH2,62047,49.908,-2.8933,2026-06-11 15:00:00,14,95.6,10206,13.4,1.64,10.15,247.2,1841,,
TH2,62045,49.908,-2.8933,2026-06-11 14:00:00,13.8,95.1,10208,13.43,1.69,9.83,232.9,5775,,
TH2,62047,49.908,-2.8933,2026-06-11 14:00:00,13.8,95,10208,13.43,1.68,11.56,235.4,4036,,
TH2,62045,49.9078,-2.8935,2026-06-11 13:00:00,13.5,95.1,10209,13.46,1.77,11.64,230.1,5496,,
TH2,62047,49.9078,-2.8935,2026-06-11 13:00:00,13.5,95,10209,13.45,1.88,12.57,233.2,3884,,
TH2,62045,49.9076,-2.8942,2026-06-11 12:00:00,13.1,96.6,10216,13.45,1.47,10.3,226,1925,,
TH2,62047,49.9076,-2.8942,2026-06-11 12:00:00,13.2,95.8,10216,13.45,1.45,10.24,223.8,2745,,
TH2,62045,49.9075,-2.8947,2026-06-11 11:00:00,13.2,93.2,10219,13.44,1.4,9.61,215.8,6186,,
TH2,62047,49.9075,-2.8947,2026-06-11 11:00:00,13.2,92.1,10220,13.44,1.45,7.93,212.9,2527,,
TH2,62045,49.9075,-2.8948,2026-06-11 10:00:00,13.7,86,10222,13.4,1.37,9.1,227.9,15045,,
TH2,62047,49.9075,-2.8948,2026-06-11 10:00:00,13.7,86.3,10223,13.4,1.27,6.09,229.1,14206,,
TH2,62045,49.9076,-2.8945,2026-06-11 09:00:00,13.6,86.1,10226,13.37,1.07,7.64,227.5,16469,,
TH2,62047,49.9076,-2.8945,2026-06-11 09:00:00,13.7,86,10227,13.37,0.91,4.15,235.4,16182,,
TH2,62045,49.9077,-2.8942,2026-06-11 08:00:00,13.5,86.1,10226,13.35,0.98,7.01,232.2,11143,,
TH2,62047,49.9078,-2.8942,2026-06-11 08:00:00,13.5,86.2,10227,13.35,1.01,5.03,232.6,9990,,
TH2,62045,49.9079,-2.8937,2026-06-11 07:00:00,13.3,83.7,10227,13.34,1.09,7.44,243.8,19962,,
TH2,62047,49.9079,-2.8937,2026-06-11 07:00:00,13.3,83.7,10227,13.34,1.03,6.93,235.5,21976,,
TH2,62045,49.9079,-2.8935,2026-06-11 06:00:00,13.2,84.2,10222,13.33,0.9,6.21,247.4,22314,,
TH2,62047,49.9079,-2.8935,2026-06-11 06:00:00,13.2,84.5,10223,13.33,0.91,6.37,252.7,23166,,
TH2,62045,49.9079,-2.8934,2026-06-11 05:00:00,13.1,81.9,10219,13.34,1.04,6.85,262.4,27174,,
TH2,62047,49.9079,-2.8934,2026-06-11 05:00:00,13,82.2,10219,13.34,0.99,6.9,271,26068,,
TH2,62045,49.9079,-2.8934,2026-06-11 04:00:00,13,82,10219,13.35,1.08,7.34,262,26513,,
TH2,62047,49.9079,-2.8934,2026-06-11 04:00:00,13,82.4,10220,13.35,1.01,7.35,271.9,32249,,
TH2,62045,49.9079,-2.8933,2026-06-11 03:00:00,13,82.9,10217,13.37,0.93,7.03,261.1,25446,,
TH2,62047,49.9079,-2.8933,2026-06-11 03:00:00,13,83.1,10218,13.37,0.94,7.27,271,26871,,
TH2,62045,49.9078,-2.8934,2026-06-11 02:00:00,13.1,81.1,10219,13.42,1.05,7.71,271.9,22771,,
TH2,62047,49.9078,-2.8934,2026-06-11 02:00:00,13,82.4,10220,13.42,1.08,6.31,281.9,19785,,
TH2,62045,49.9077,-2.8937,2026-06-11 01:00:00,13.3,81.3,10219,13.44,1.13,7.71,271.9,24307,,
TH2,62047,49.9077,-2.8937,2026-06-11 01:00:00,13.2,81.7,10219,13.44,1.21,7.76,282.2,20457,,
TH2,62045,49.9075,-2.894,2026-06-11 00:00:00,13.3,78.3,10222,13.45,1.09,7.49,277.8,28250,,
TH2,62047,49.9075,-2.894,2026-06-11 00:00:00,13.3,78.8,10222,13.45,1.1,7.13,278.1,27876,,
TH2,62045,49.9074,-2.8944,2026-06-10 23:00:00,13.3,77.5,10221,13.45,1.17,8.34,290.7,29857,,
TH2,62047,49.9074,-2.8944,2026-06-10 23:00:00,13.3,78,10221,13.45,1.19,8.13,282.7,32313,,
TH2,62045,49.9074,-2.8946,2026-06-10 22:00:00,13.2,82.7,10223,13.43,1.05,7.78,283.3,24158,,
TH2,62047,49.9074,-2.8946,2026-06-10 22:00:00,13.2,82.7,10225,13.43,1.19,8.02,276.9,25841,,
TH2,62045,49.9074,-2.8946,2026-06-10 21:00:00,13.4,82.5,10221,13.4,1.09,8.26,284.5,18039,,
TH2,62047,49.9074,-2.8946,2026-06-10 21:00:00,13.4,82.6,10223,13.4,1.31,8.4,279.2,18012,,
TH2,62045,49.9076,-2.8942,2026-06-10 20:00:00,13.4,81.3,10214,13.38,1.17,7.87,282.7,21354,,
TH2,62047,49.9076,-2.8942,2026-06-10 20:00:00,13.3,81.4,10215,13.38,1.23,7.93,277.5,21515,,
TH2,62045,49.9077,-2.8938,2026-06-10 19:00:00,13.4,82.6,10213,13.4,1.34,8.66,279.2,19810,,
TH2,62047,49.9077,-2.8938,2026-06-10 19:00:00,13.4,82.4,10213,13.39,1.37,8.49,272.2,18319,,
TH2,62045,49.9078,-2.8935,2026-06-10 18:00:00,13.6,82.2,10204,13.42,1.34,8.92,267,19461,,
TH2,62047,49.9078,-2.8935,2026-06-10 18:00:00,13.5,82.6,10205,13.42,1.36,9.08,266.7,18741,,
TH2,62045,49.9079,-2.8934,2026-06-10 17:00:00,13.5,78,10199,13.45,1.39,8.66,268,22756,,
TH2,62047,49.9079,-2.8934,2026-06-10 17:00:00,13.5,78.3,10200,13.45,1.46,9.77,271,19712,,
TH2,62045,49.9079,-2.8933,2026-06-10 16:00:00,13.4,75.7,10199,13.48,1.24,8.37,264,22313,,
TH2,62047,49.9079,-2.8933,2026-06-10 16:00:00,13.4,76.1,10199,13.48,1.33,9.1,270.1,23306,,
TH2,62045,49.9079,-2.8933,2026-06-10 15:00:00,13.4,76.1,10197,13.51,1.46,9.53,262.8,22443,,
TH2,62047,49.9079,-2.8933,2026-06-10 15:00:00,13.4,76.6,10198,13.51,1.42,10.64,270.3,22450,,
TH2,62045,49.9079,-2.8933,2026-06-10 14:00:00,13,75.9,10195,13.53,1.23,9.38,257.6,40982,,
TH2,62047,49.9079,-2.8933,2026-06-10 14:00:00,13.1,76.5,10196,13.53,1.34,5.42,269.2,14326,,
TH2,62045,49.9078,-2.8934,2026-06-10 13:00:00,12.6,76.4,10194,13.54,1.45,7.99,260.6,31379,,
TH2,62047,49.9078,-2.8934,2026-06-10 13:00:00,12.6,77,10194,13.54,1.35,9.36,264.9,32150,,
TH2,62045,49.9076,-2.8937,2026-06-10 12:00:00,12.8,70.4,10194,13.54,0.97,6.08,268,51287,,
TH2,62047,49.9076,-2.8937,2026-06-10 12:00:00,12.7,71.4,10195,13.54,1.04,6.59,268.3,48003,,
TH2,62045,49.9075,-2.8941,2026-06-10 11:00:00,13.3,75.2,10195,13.55,1.1,8.08,266.8,48465,,
TH2,62047,49.9075,-2.8941,2026-06-10 11:00:00,13.1,75.7,10196,13.53,1.12,7.53,262.1,42950,,
TH2,62045,49.9075,-2.8944,2026-06-10 10:00:00,13.3,68,10196,13.48,0.99,7.08,272.6,47564,,
TH2,62047,49.9075,-2.8944,2026-06-10 10:00:00,12.9,69.5,10197,13.48,0.95,6.98,263.5,51202,,
TH2,62045,49.9075,-2.8945,2026-06-10 09:00:00,13.3,74.1,10192,13.43,0.77,6.01,276.6,42416,,
TH2,62047,49.9075,-2.8945,2026-06-10 09:00:00,13.1,75.8,10194,13.43,0.85,5.27,267.7,34889,,
TH2,62045,49.9075,-2.8945,2026-06-10 08:00:00,13.2,72.5,10189,13.38,0.79,6.09,278.1,25217,,
TH2,62047,49.9075,-2.8944,2026-06-10 08:00:00,13.1,73.7,10191,13.38,0.87,5.32,270.4,43597,,
TH2,62045,49.9076,-2.8941,2026-06-10 07:00:00,13.1,70.8,10186,13.35,0.82,5.97,277.6,42657,,
TH2,62047,49.9076,-2.8941,2026-06-10 07:00:00,12.9,71.7,10188,13.34,0.88,5.59,268,38248,,
TH2,62045,49.9078,-2.8937,2026-06-10 06:00:00,12.9,72.5,10182,13.32,1.06,7.14,266.2,38545,,
TH2,62047,49.9078,-2.8937,2026-06-10 06:00:00,12.7,73.5,10184,13.32,1.11,6.24,267,35117,,
TH2,62045,49.9078,-2.8935,2026-06-10 05:00:00,12.9,75.1,10177,13.31,1.02,7.45,274.2,32122,,
TH2,62047,49.9078,-2.8935,2026-06-10 05:00:00,12.9,75.4,10178,13.32,1.22,7.43,281.2,27045,,
TH2,62045,49.9079,-2.8934,2026-06-10 04:00:00,12.7,75.4,10175,13.33,1.05,7.38,276,28079,,
TH2,62047,49.9079,-2.8934,2026-06-10 04:00:00,12.7,76.6,10176,13.33,0.99,7.11,286.4,25435,,
TH2,62045,49.9079,-2.8934,2026-06-10 03:00:00,12.7,76.6,10175,13.33,0.91,6.8,267.6,31139,,
TH2,62047,49.9079,-2.8934,2026-06-10 03:00:00,12.7,77.2,10176,13.33,0.92,6.61,277,29502,,
TH2,62045,49.9079,-2.8934,2026-06-10 02:00:00,13,72.1,10176,13.37,1.14,7.91,274.1,29220,,
TH2,62047,49.9079,-2.8934,2026-06-10 02:00:00,12.9,72.6,10177,13.37,1.08,7.63,283.2,22776,,
TH2,62045,49.9078,-2.8934,2026-06-10 01:00:00,13,71.6,10177,13.41,1.04,7.03,268.1,27202,,
TH2,62047,49.9078,-2.8934,2026-06-10 01:00:00,12.9,72.5,10178,13.41,1,7.01,277.5,23166,,
TH2,62045,49.9077,-2.8936,2026-06-10 00:00:00,12.9,76.2,10180,13.43,1.12,7.4,272.9,24941,,
TH2,62047,49.9077,-2.8936,2026-06-10 00:00:00,12.9,77.1,10181,13.43,1.11,6.93,279.3,20703,,
TH2,62045,49.9075,-2.8939,2026-06-09 23:00:00,12.8,73.6,10181,13.44,1.15,8.21,275.2,22295,,
TH2,62047,49.9075,-2.8939,2026-06-09 23:00:00,12.8,75.2,10181,13.44,1.41,7.79,280.2,19665,,
TH2,62045,49.9074,-2.8943,2026-06-09 22:00:00,13.2,78.2,10184,13.44,1.18,8.3,275.6,20845,,
TH2,62047,49.9074,-2.8943,2026-06-09 22:00:00,13.2,78.3,10185,13.44,1.17,7.88,272.2,18148,,
TH2,62045,49.9074,-2.8945,2026-06-09 21:00:00,13.2,75.9,10184,13.45,1.17,7.9,269.1,20413,,
TH2,62047,49.9074,-2.8945,2026-06-09 21:00:00,13.2,75.5,10186,13.45,1.32,8.3,262.1,18507,,
TH2,62045,49.9075,-2.8945,2026-06-09 20:00:00,13.2,77.2,10181,13.43,1.37,8.85,268.9,19607,,
TH2,62047,49.9075,-2.8945,2026-06-09 20:00:00,13.2,77.6,10183,13.43,1.22,8.5,258.4,17170,,
TH2,62045,49.9076,-2.8943,2026-06-09 19:00:00,13.3,74.2,10178,13.44,1.44,9.61,268.4,20232,,
TH2,62047,49.9076,-2.8942,2026-06-09 19:00:00,13.3,74.7,10179,13.44,1.44,8.97,260.9,15506,,
TH2,62045,49.9077,-2.8937,2026-06-09 18:00:00,13.3,75.3,10180,13.44,1.38,9.39,260.8,21135,,
TH2,62047,49.9077,-2.8937,2026-06-09 18:00:00,13.2,75.8,10182,13.44,1.42,9.33,257.2,17628,,
TH2,62045,49.9079,-2.8935,2026-06-09 17:00:00,13.4,71.8,10179,13.49,1.31,9.27,258.4,24952,,
TH2,62047,49.9079,-2.8935,2026-06-09 17:00:00,13.4,72.5,10180,13.49,1.39,8.69,257.3,21774,,
TH2,62045,49.9079,-2.8934,2026-06-09 16:00:00,13.3,72,10180,13.5,1.45,8.23,256.5,23022,,
TH2,62047,49.9079,-2.8934,2026-06-09 16:00:00,13.2,72.5,10180,13.5,1.61,9.35,259.1,20738,,
TH2,62045,49.908,-2.8933,2026-06-09 15:00:00,13.3,71.7,10179,13.53,1.28,7.84,257.4,21867,,
TH2,62047,49.908,-2.8933,2026-06-09 15:00:00,13.2,72.4,10180,13.53,1.45,8.7,261,20320,,
TH2,62045,49.908,-2.8933,2026-06-09 14:00:00,13.3,75.5,10179,13.52,1.29,7.81,258.5,19448,,
TH2,62047,49.908,-2.8933,2026-06-09 14:00:00,13.2,76,10180,13.51,1.4,8.96,261.3,20079,,
TH2,62045,49.9079,-2.8933,2026-06-09 13:00:00,13.2,75.9,10178,13.51,1.43,8.26,258.4,16642,,
TH2,62047,49.9079,-2.8933,2026-06-09 13:00:00,13.1,76.7,10178,13.51,1.46,9.26,263.1,16382,,
TH2,62045,49.9079,-2.8934,2026-06-09 12:00:00,13.1,74.5,10178,13.5,1.39,9.37,262.2,20394,,
TH2,62047,49.9079,-2.8934,2026-06-09 12:00:00,13.1,75.1,10179,13.5,1.45,8.95,266.6,14510,,
TH2,62045,49.9077,-2.894,2026-06-09 11:00:00,13,76,10176,13.46,1.4,9.73,258.9,24209,,
TH2,62047,49.9077,-2.894,2026-06-09 11:00:00,12.9,76.4,10177,13.47,1.45,9.94,256.8,20227,,
TH2,62045,49.9075,-2.8943,2026-06-09 10:00:00,13,77.2,10176,13.43,1.5,9.78,278,20706,,
TH2,62047,49.9075,-2.8943,2026-06-09 10:00:00,13,77.8,10177,13.43,1.45,9.41,273.3,16183,,
TH2,62045,49.9075,-2.8947,2026-06-09 09:00:00,13,77,10178,13.4,1.35,9.13,280.5,24114,,
TH2,62047,49.9075,-2.8947,2026-06-09 09:00:00,13,76.8,10178,13.41,1.33,8.82,270.6,18087,,
TH2,62045,49.9075,-2.8949,2026-06-09 08:00:00,13.3,79.4,10174,13.38,1.29,8.01,265.9,23041,,
TH2,62047,49.9075,-2.8949,2026-06-09 08:00:00,13.2,79.9,10174,13.38,1.26,8.31,257.1,21454,,
TH2,62045,49.9076,-2.8946,2026-06-09 07:00:00,12.3,84.5,10173,13.34,1.13,7.54,266.5,15196,,
TH2,62047,49.9076,-2.8946,2026-06-09 07:00:00,12.3,84.1,10174,13.34,1.22,6.6,259.5,15329,,
TH2,62045,49.9078,-2.8942,2026-06-09 06:00:00,13.4,80.1,10169,13.31,1.44,9.21,264.9,17340,,
TH2,62047,49.9078,-2.8942,2026-06-09 06:00:00,13.3,79.8,10170,13.31,1.35,8.65,259.9,17461,,
TH2,62045,49.908,-2.8936,2026-06-09 05:00:00,13.3,80.2,10166,13.3,1.47,9.22,248.1,14143,,
TH2,62047,49.908,-2.8936,2026-06-09 05:00:00,13.2,80.9,10167,13.3,1.72,8.97,242.5,18196,,
TH2,62045,49.908,-2.8935,2026-06-09 04:00:00,13.1,76.5,10165,13.29,1.32,9.83,248,20038,,
TH2,62047,49.908,-2.8935,2026-06-09 04:00:00,13,77.5,10165,13.3,1.41,9.45,250.8,24663,,
TH2,62045,49.908,-2.8934,2026-06-09 03:00:00,13,79.5,10166,13.31,1.31,8.42,258.7,20155,,
TH2,62047,49.908,-2.8934,2026-06-09 03:00:00,13,79.8,10167,13.31,1.39,8.95,263.7,26508,,
TH2,62045,49.908,-2.8934,2026-06-09 02:00:00,12.9,78.3,10166,13.34,1.33,7.95,257,16722,,
TH2,62047,49.908,-2.8934,2026-06-09 02:00:00,12.9,79,10167,13.34,1.25,8.71,263.1,25867,,
TH2,62045,49.908,-2.8933,2026-06-09 01:00:00,13.1,71.5,10169,13.37,1.33,8.75,261.1,23603,,
TH2,62047,49.908,-2.8933,2026-06-09 01:00:00,13,72.6,10169,13.37,1.31,9.49,268.5,27350,,
TH2,62045,49.9079,-2.8934,2026-06-09 00:00:00,13.1,76,10170,13.38,1.28,8.57,262.1,21081,,
TH2,62047,49.9079,-2.8934,2026-06-09 00:00:00,13,76.6,10171,13.38,1.31,8.39,269.4,29940,,
TH2,62045,49.9079,-2.8934,2026-06-08 23:00:00,13,76.9,10172,13.42,1.3,8.3,261.8,26734,,
TH2,62047,49.9079,-2.8934,2026-06-08 23:00:00,13,77.5,10173,13.42,1.45,9.06,266.4,29139,,
TH2,62045,49.9077,-2.8939,2026-06-08 22:00:00,13,75.9,10176,13.43,1.26,8.49,262.3,22214,,
TH2,62047,49.9077,-2.8939,2026-06-08 22:00:00,12.9,76.2,10176,13.43,1.35,8.36,263.9,26464,,
TH2,62045,49.9075,-2.8942,2026-06-08 21:00:00,13.1,76.3,10176,13.44,1.53,10.05,264.8,21923,,
TH2,62047,49.9075,-2.8942,2026-06-08 21:00:00,13.1,76.5,10177,13.44,1.48,9.63,264.8,25773,,
TH2,62045,49.9075,-2.8945,2026-06-08 20:00:00,13.2,76.5,10175,13.45,1.41,9.86,273.4,18603,,
TH2,62047,49.9075,-2.8945,2026-06-08 20:00:00,13.2,76.5,10177,13.45,1.43,10.09,263.8,21936,,
TH2,62045,49.9075,-2.8945,2026-06-08 19:00:00,13.3,76.5,10170,13.47,1.41,8.85,271.7,19348,,
TH2,62047,49.9075,-2.8945,2026-06-08 19:00:00,13.2,77.1,10171,13.47,1.44,9.73,270.3,21449,,
TH2,62045,49.9076,-2.8943,2026-06-08 18:00:00,13.7,70.1,10170,13.48,1.42,9.58,278,21813,,
TH2,62047,49.9077,-2.8943,2026-06-08 18:00:00,13.6,70.9,10171,13.48,1.33,9.46,266.9,23765,,
TH2,62045,49.9078,-2.8938,2026-06-08 17:00:00,13.6,75.7,10171,13.49,1.44,10.46,271.2,21679,,
TH2,62047,49.9078,-2.8938,2026-06-08 17:00:00,13.5,76.1,10171,13.49,1.46,10.11,264,23173,,
TH2,62045,49.9079,-2.8935,2026-06-08 16:00:00,13.6,76.7,10164,13.54,1.4,9.54,270.8,20622,,
TH2,62047,49.9079,-2.8935,2026-06-08 16:00:00,13.6,77.1,10164,13.54,1.39,9.83,273,23984,,
TH2,62045,49.908,-2.8935,2026-06-08 15:00:00,13.8,72.3,10158,13.54,1.46,9.05,272.3,22769,,
TH2,62047,49.908,-2.8935,2026-06-08 15:00:00,13.8,72.8,10159,13.53,1.37,9.97,279.3,28308,,
TH2,62045,49.908,-2.8934,2026-06-08 14:00:00,13.8,73.4,10155,13.55,1.28,8.73,270.6,27924,,
TH2,62047,49.908,-2.8934,2026-06-08 14:00:00,13.8,73.9,10156,13.55,1.24,8.97,279.5,30629,,
TH2,62045,49.9081,-2.8934,2026-06-08 13:00:00,13.5,74.9,10149,13.56,1.37,9.71,275.2,25726,,
TH2,62047,49.9081,-2.8934,2026-06-08 13:00:00,13.5,75.6,10150,13.55,1.21,9.06,285.1,25973,,
TH2,62045,49.908,-2.8935,2026-06-08 12:00:00,13.2,82.3,10148,13.52,1.13,8.52,280.4,25697,,
TH2,62047,49.908,-2.8935,2026-06-08 12:00:00,13.2,82.5,10149,13.51,1.13,7.89,289.7,31179,,
TH2,62045,49.908,-2.8936,2026-06-08 11:00:00,13,84,10147,13.44,0.82,6.03,314.8,28732,,
TH2,62047,49.908,-2.8936,2026-06-08 11:00:00,13,84.2,10148,13.44,0.86,5.87,324.2,45709,,
TH2,62045,49.9079,-2.894,2026-06-08 10:00:00,13.3,89.9,10140,13.43,1.1,6.48,266.2,25822,,
TH2,62047,49.9079,-2.894,2026-06-08 10:00:00,13.3,90.1,10141,13.43,1.08,6.54,270.8,33273,,
TH2,62045,49.9078,-2.8943,2026-06-08 09:00:00,13.5,90.6,10143,13.42,0.99,6.63,244.5,22367,,
TH2,62047,49.9078,-2.8943,2026-06-08 09:00:00,13.5,90.7,10144,13.42,0.99,5.92,243.9,28202,,
TH2,62045,49.9078,-2.8947,2026-06-08 08:00:00,13.8,86.5,10135,13.41,0.81,4.48,250.2,28761,,
TH2,62047,49.9078,-2.8947,2026-06-08 08:00:00,13.9,85.7,10136,13.41,0.78,4.09,240.7,36836,,
TH2,62045,49.9078,-2.8947,2026-06-08 07:00:00,13.2,90.4,10141,13.42,1.32,8.65,228.4,2826,,
TH2,62047,49.9078,-2.8947,2026-06-08 07:00:00,13.2,90,10142,13.42,1.19,6.62,226.6,4490,,
TH2,62045,49.9078,-2.8947,2026-06-08 06:00:00,13.9,92.7,10138,13.4,0.9,6.43,193.5,11523,,
TH2,62047,49.9078,-2.8947,2026-06-08 06:00:00,13.9,92.8,10138,13.4,0.95,5.48,201.1,13304,,
TH2,62045,49.908,-2.8942,2026-06-08 05:00:00,14,91.3,10141,13.39,1.07,7.24,201.4,12256,,
TH2,62047,49.908,-2.8942,2026-06-08 05:00:00,14,92.1,10142,13.39,1.02,6.03,202.3,14675,,
TH2,62045,49.9082,-2.8938,2026-06-08 04:00:00,14.1,90.6,10146,13.37,1.11,8.4,201.5,13720,,
TH2,62047,49.9082,-2.8938,2026-06-08 04:00:00,14.1,90.9,10146,13.37,1.14,8.11,206.8,16433,,
TH2,62045,49.9082,-2.8936,2026-06-08 03:00:00,14,91,10153,13.37,1.02,6.32,209.5,13134,,
TH2,62047,49.9082,-2.8936,2026-06-08 03:00:00,14,91.4,10154,13.37,1.08,7.42,209.1,16254,,
TH2,62045,49.9082,-2.8936,2026-06-08 02:00:00,14.1,90.4,10158,13.41,1.02,6.05,206.9,13945,,
TH2,62047,49.9082,-2.8936,2026-06-08 02:00:00,14.1,90.6,10159,13.41,1.13,7.44,209.5,18548,,
TH2,62045,49.9082,-2.8936,2026-06-08 01:00:00,14.1,90.8,10164,13.49,0.95,5.4,200.9,13969,,
TH2,62047,49.9082,-2.8936,2026-06-08 01:00:00,14,90.9,10165,13.49,0.82,6.4,198.5,17625,,
TH2,62045,49.9082,-2.8936,2026-06-08 00:00:00,13.9,93.4,10173,13.57,0.85,6.03,192.4,13386,,
TH2,62047,49.9082,-2.8936,2026-06-08 00:00:00,13.9,93.6,10173,13.57,0.79,5.9,186.3,17564,,
TH2,62045,49.9082,-2.8936,2026-06-07 23:00:00,14,92,10177,13.56,0.83,5.49,188.1,14872,,
TH2,62047,49.9082,-2.8936,2026-06-07 23:00:00,14,92,10178,13.56,0.81,5.48,181.8,18600,,
TH2,62045,49.908,-2.8941,2026-06-07 22:00:00,13.9,91.7,10186,13.57,0.73,5.18,197,13940,,
TH2,62047,49.908,-2.8941,2026-06-07 22:00:00,13.9,92.1,10186,13.57,0.78,5.21,197.6,16538,,
TH2,62045,49.9078,-2.8945,2026-06-07 21:00:00,14,90.4,10190,13.62,0.74,5.09,195.2,14496,,
TH2,62047,49.9078,-2.8945,2026-06-07 21:00:00,14,90.2,10191,13.62,0.72,4.93,198,17526,,
TH2,62045,49.9077,-2.8948,2026-06-07 20:00:00,13.9,90.9,10192,13.66,0.69,4.65,182,11590,,
TH2,62047,49.9077,-2.8948,2026-06-07 20:00:00,13.9,91.1,10193,13.66,0.71,4.31,185.4,15346,,
TH2,62045,49.9076,-2.8949,2026-06-07 19:00:00,14.1,90.4,10195,13.7,0.58,4.59,168.6,13594,,
TH2,62047,49.9076,-2.8949,2026-06-07 19:00:00,14.1,90.5,10196,13.7,0.75,5.11,182.1,15512,,
TH2,62045,49.9076,-2.8948,2026-06-07 18:00:00,14.2,89.9,10200,13.68,0.61,4.72,181.6,13555,,
TH2,62047,49.9077,-2.8948,2026-06-07 18:00:00,14.2,89.9,10201,13.69,0.69,4.5,192.9,15670,,
TH2,62045,49.9078,-2.8946,2026-06-07 17:00:00,14.1,90.4,10203,13.69,0.62,4.73,190.2,12866,,
TH2,62047,49.9078,-2.8946,2026-06-07 17:00:00,14.1,90.8,10204,13.69,0.7,4.31,192,15262,,
TH2,62045,49.908,-2.894,2026-06-07 16:00:00,14.2,90.6,10207,13.72,0.61,4.32,211,12081,,
TH2,62047,49.908,-2.894,2026-06-07 16:00:00,14.1,91.6,10208,13.72,0.67,3.79,207.8,13793,,
TH2,62045,49.9081,-2.8937,2026-06-07 15:00:00,14.1,91.8,10212,13.66,0.64,4.18,193.6,10457,,
TH2,62047,49.9081,-2.8937,2026-06-07 15:00:00,14,91.7,10213,13.67,0.72,4.43,198.6,12806,,
TH2,62045,49.9081,-2.8935,2026-06-07 14:00:00,14.1,90.8,10212,13.58,0.71,4.04,215.8,11322,,
TH2,62047,49.9081,-2.8935,2026-06-07 14:00:00,14,91.2,10213,13.59,0.75,4.97,217.3,11992,,
TH2,62045,49.9081,-2.8935,2026-06-07 13:00:00,14.1,90.1,10214,13.6,0.9,3.62,224.4,10658,,
TH2,62047,49.9081,-2.8935,2026-06-07 13:00:00,14.1,90.4,10214,13.6,0.88,6.1,218.3,11302,,
TH2,62045,49.9082,-2.8935,2026-06-07 12:00:00,14,91,10215,13.53,0.97,4.86,209.3,8930,,
TH2,62047,49.9082,-2.8935,2026-06-07 12:00:00,14,91.3,10216,13.54,0.93,6.71,206.9,10064,,
TH2,62045,49.9082,-2.8935,2026-06-07 11:00:00,13.9,91.9,10215,13.47,0.96,5.96,203.6,8032,,
TH2,62047,49.9082,-2.8935,2026-06-07 11:00:00,13.8,92.2,10216,13.49,1.06,6.53,198.4,8479,,
TH2,62045,49.9081,-2.8936,2026-06-07 10:00:00,13.8,91.9,10215,13.41,0.95,5.43,206.4,7907,,
TH2,62047,49.9081,-2.8936,2026-06-07 10:00:00,13.8,92.2,10216,13.41,1,6.42,201.3,7921,,
TH2,62045,49.9078,-2.8943,2026-06-07 09:00:00,13.7,92.3,10212,13.36,0.9,5.91,208.2,7482,,
TH2,62047,49.9078,-2.8943,2026-06-07 09:00:00,13.7,91.6,10213,13.36,0.97,5.71,213.7,8553,,
TH2,62045,49.9077,-2.8945,2026-06-07 08:00:00,13.7,91.9,10212,13.32,0.84,5.79,214.9,7904,,
TH2,62047,49.9077,-2.8945,2026-06-07 08:00:00,13.7,92.3,10213,13.32,0.97,5.48,218.4,8974,,
TH2,62045,49.9077,-2.8948,2026-06-07 07:00:00,13.7,91.7,10210,13.31,0.72,5.28,222.6,7952,,
TH2,62047,49.9077,-2.8948,2026-06-07 07:00:00,13.8,91.7,10211,13.31,0.76,3.78,220.9,8900,,
TH2,62045,49.9077,-2.8949,2026-06-07 06:00:00,13.6,92.6,10208,13.3,0.67,5.13,218.8,9262,,
TH2,62047,49.9077,-2.8949,2026-06-07 06:00:00,13.6,92.6,10209,13.3,0.75,3.13,222,9800,,
TH2,62045,49.9077,-2.8948,2026-06-07 05:00:00,13.6,91.9,10203,13.29,0.7,5.12,229.4,9739,,
TH2,62047,49.9077,-2.8947,2026-06-07 05:00:00,13.6,92,10204,13.29,0.72,3.34,232.8,10640,,
TH2,62045,49.9079,-2.8943,2026-06-07 04:00:00,13.6,91.2,10197,13.29,0.95,6.1,230.5,10998,,
TH2,62047,49.9079,-2.8943,2026-06-07 04:00:00,13.6,90.7,10197,13.29,1.05,5.11,232.4,12375,,
TH2,62045,49.9081,-2.8938,2026-06-07 03:00:00,13.7,89.1,10193,13.29,1.18,7.44,236.3,11631,,
TH2,62047,49.9081,-2.8938,2026-06-07 03:00:00,13.6,89.6,10194,13.29,1.21,7.08,232.6,12785,,
TH2,62045,49.9081,-2.8936,2026-06-07 02:00:00,13.5,89.8,10194,13.3,1.22,7.88,238.2,10571,,
TH2,62047,49.9081,-2.8936,2026-06-07 02:00:00,13.5,89.5,10194,13.3,1.24,7.66,242.7,11248,,
TH2,62045,49.9081,-2.8935,2026-06-07 01:00:00,13.4,87.5,10190,13.3,1.19,7.03,244.5,11673,,
TH2,62047,49.9081,-2.8935,2026-06-07 01:00:00,13.4,88.1,10191,13.3,1.29,7.33,247.5,11682,,
TH2,62045,49.9081,-2.8934,2026-06-07 00:00:00,13.4,83.4,10185,13.31,1.23,7.45,255.7,13048,,
TH2,62047,49.9081,-2.8934,2026-06-07 00:00:00,13.4,83.8,10185,13.31,1.21,7.41,260,13707,,
TH2,62045,49.908,-2.8933,2026-06-06 23:00:00,13.4,80.3,10179,13.31,1.36,8.68,256.8,12454,,
