Dual,AWS_ID,Type,Date,Time,Min_Since,Latitude,Longitude,Temperature,Humidity,Pressure,Sea_Temp,Wind_Direction,Wind_Speed,Gust,COG,SOG,Wave_Height,Wave_Period,Visibility
D,62045,3,180626,1200,2,499077,-28940,148,988,101690,1413,1579,169,28,0,38,,,533
D,62045,3,180626,1300,2,499077,-28942,147,985,101659,1409,1103,161,27,0,29,,,247
D,62045,3,180626,1400,2,499075,-28947,143,983,101642,1441,1093,202,35,0,39,,,159
D,62047,3,180626,1400,2,499075,-28946,142,984,101645,1440,1203,183,38,0,40,,,156
D,62047,3,180626,1500,2,499072,-28956,150,980,101618,1419,1045,82,19,0,42,,,7207
D,62047,3,180626,1600,2,499070,-28960,148,984,101564,1432,985,93,20,0,37,,,15723
D,62045,3,180626,1500,2,499072,-28956,150,984,101611,1428,1091,85,22,0,42,,,11482
D,62045,3,180626,1600,2,499070,-28961,148,975,101558,1426,999,93,21,0,34,,,9023
D,62047,3,180626,1700,2,499069,-28960,144,987,101519,1380,3228,157,26,0,29,,,849
D,62045,3,180626,1700,2,499069,-28960,147,976,101512,1381,3347,178,26,0,30,,,1576
D,62047,3,180626,1800,2,499069,-28958,140,989,101466,1384,3412,200,31,0,28,,,116
D,62045,3,180626,1800,2,499069,-28958,141,985,101461,1385,3450,208,35,0,28,,,187
D,62047,3,180626,1900,2,499070,-28955,140,999,101451,1381,3520,171,34,0,27,,,237
D,62045,3,180626,1900,2,499070,-28955,140,994,101443,1381,3504,169,37,0,26,,,170
D,62045,3,180626,2000,2,499073,-28949,138,989,101431,1381,296,136,25,0,40,,,1429
D,62047,3,180626,2000,2,499073,-28950,138,993,101439,1382,202,81,21,0,43,,,1967
D,62047,3,180626,2100,2,499075,-28944,136,991,101447,1383,3420,73,20,0,28,,,499
D,62045,3,180626,2100,2,499075,-28944,137,995,101439,1381,31,82,21,0,29,,,380
D,62047,3,180626,2200,2,499076,-28942,133,995,101414,1391,3402,128,25,0,53,,,163
D,62045,3,180626,2200,2,499077,-28942,133,991,101406,1390,3322,126,24,0,56,,,129
D,62047,3,180626,2300,2,499077,-28942,130,993,101397,1411,3162,280,46,0,41,,,167
D,62045,3,180626,2300,2,499077,-28942,130,994,101389,1409,3049,309,49,0,40,,,103
D,62045,3,190626,000,2,499077,-28943,131,992,101392,1429,3075,347,45,0,45,,,160
D,62047,3,190626,000,2,499076,-28943,131,992,101400,1430,3209,331,42,0,45,,,253
D,62045,3,190626,100,2,499076,-28944,131,996,101380,1425,3032,222,38,0,24,,,94
D,62047,3,190626,100,2,499076,-28944,131,999,101388,1428,3082,210,41,0,23,,,86
D,62047,3,190626,200,2,499075,-28948,134,995,101382,1417,2344,92,19,0,32,,,559
D,62045,3,190626,200,2,499075,-28948,134,997,101374,1416,2379,131,20,0,31,,,519
D,62045,3,190626,300,2,499073,-28954,134,993,101329,1400,2451,149,23,0,27,,,4697
D,62047,3,190626,300,2,499073,-28954,133,997,101337,1400,2468,94,21,0,27,,,5156
D,62047,3,190626,400,2,499070,-28962,132,993,101299,1378,2730,136,29,0,34,,,109
D,62045,3,190626,400,2,499070,-28962,132,995,101291,1378,2780,186,30,0,33,,,106
D,62047,3,190626,500,2,499069,-28961,132,999,101290,1374,2512,95,24,0,24,,,167
D,62045,3,190626,500,2,499069,-28961,132,995,101282,1374,2537,129,24,0,21,,,138
D,62047,3,190626,600,2,499069,-28959,134,992,101297,1376,2260,133,24,0,27,,,8092
D,62045,3,190626,600,2,499069,-28959,134,993,101289,1376,2289,176,25,0,27,,,7376
D,62047,3,190626,700,2,499070,-28957,137,991,101301,1379,2156,190,33,0,63,,,64966
D,62045,3,190626,700,2,499070,-28957,137,985,101292,1379,2193,239,36,0,61,,,41026
D,62047,3,190626,800,2,499071,-28953,138,979,101331,1385,1824,318,42,0,53,,,75000
D,62047,3,190626,900,2,499073,-28947,140,975,101339,1398,2024,371,51,0,45,,,75000
D,62045,3,190626,900,2,499073,-28947,141,971,101333,1396,2092,470,60,0,42,,,67844
D,62045,3,190626,800,2,499071,-28953,139,978,101328,1384,1949,397,52,0,55,,,61596
D,62047,3,190626,1000,2,499075,-28943,139,981,101379,1414,2173,510,62,0,42,,,214
D,62045,3,190626,1000,2,499075,-28943,140,983,101372,1411,2151,260,63,0,43,,,457
D,62045,3,190626,1100,2,499076,-28942,147,965,101402,1421,2051,461,70,0,39,,,39120
D,62047,3,190626,1100,2,499076,-28942,145,969,101408,1422,2024,472,63,0,40,,,38836
D,62047,3,190626,1200,2,499076,-28943,150,941,101418,1425,2064,478,59,0,46,,,75000
D,62047,3,190626,1300,2,499076,-28944,152,928,101431,1428,2000,387,55,0,50,,,41918
D,62045,3,190626,1200,2,499076,-28943,152,929,101410,1423,2060,288,66,0,42,,,61263
D,62045,3,190626,1300,2,499076,-28944,152,925,101423,1428,2016,325,64,0,50,,,43419
D,62047,3,190626,1400,2,499075,-28946,152,928,101464,1428,1765,357,56,0,34,,,60089
D,62045,3,190626,1400,2,499075,-28946,154,935,101452,1428,1765,406,57,0,36,,,54708
D,62047,3,190626,1500,2,499073,-28952,156,920,101492,1458,1830,400,54,0,31,,,60147
D,62045,3,190626,1500,2,499073,-28952,153,937,101484,1453,1681,361,48,0,30,,,42927
D,62045,3,190626,1600,2,499072,-28956,156,924,101487,1456,1742,339,45,0,54,,,55537
D,62047,3,190626,1600,2,499072,-28956,160,902,101495,1458,1896,388,47,0,52,,,75000
D,62047,3,190626,1700,2,499070,-28959,160,916,101461,1442,1997,352,49,0,38,,,70125
D,62045,3,190626,1700,2,499070,-28959,155,940,101454,1442,1866,342,48,0,35,,,49599
D,62045,3,190626,1800,2,499070,-28958,157,930,101446,1426,1883,369,47,0,48,,,37329
D,62047,3,190626,1900,2,499070,-28957,155,922,101458,1398,1831,238,42,0,31,,,57817
D,62045,3,190626,1900,2,499070,-28957,154,934,101450,1399,1776,299,40,0,32,,,54070
D,62047,3,190626,2000,2,499071,-28953,151,940,101490,1395,1835,254,41,0,57,,,48377
D,62045,3,190626,2000,2,499071,-28953,151,946,101484,1393,1870,255,44,0,57,,,44970
D,62045,3,190626,2100,2,499074,-28948,149,954,101528,1406,1988,367,59,0,45,,,39086
D,62047,3,190626,2100,2,499074,-28948,149,954,101535,1405,1928,350,56,0,44,,,44254
D,62047,3,190626,2200,2,499076,-28943,153,944,101549,1414,1980,478,64,0,61,,,46681
D,62045,3,190626,2200,2,499076,-28943,154,944,101542,1414,2019,493,69,0,60,,,38684
D,62047,3,190626,2300,2,499077,-28939,154,961,101577,1424,2159,479,68,0,72,,,3247
D,62045,3,190626,2300,2,499077,-28939,154,967,101569,1424,2196,259,65,0,69,,,13441
D,62045,3,200626,000,2,499078,-28938,152,988,101561,1426,2121,333,71,0,56,,,4159
D,62047,3,200626,000,2,499078,-28939,152,982,101569,1426,2115,500,73,0,59,,,1290
D,62047,3,200626,100,2,499077,-28939,150,992,101586,1405,2105,496,70,0,86,,,165
D,62045,3,200626,100,2,499077,-28939,150,987,101578,1405,2101,426,72,0,85,,,278
D,62047,3,200626,200,2,499077,-28941,150,980,101599,1401,2002,535,92,0,102,,,11470
D,62045,3,200626,200,2,499077,-28941,150,984,101594,1401,2017,519,76,0,103,,,10884
D,62045,3,200626,300,2,499076,-28946,149,960,101573,1404,1887,442,61,0,94,,,21008
D,62047,3,200626,300,2,499076,-28946,148,972,101581,1404,1954,427,72,0,94,,,28935
D,62047,3,200626,400,2,499073,-28955,150,976,101634,1398,1802,501,69,0,117,,,6271
D,62045,3,200626,400,2,499073,-28955,151,973,101625,1398,1636,443,53,0,114,,,2408
D,62047,3,200626,500,2,499071,-28958,153,987,101680,1393,1933,556,72,0,58,,,557
D,62045,3,200626,500,2,499071,-28958,153,989,101672,1393,1795,480,61,0,56,,,347
D,62047,3,200626,600,2,499071,-28958,150,990,101721,1387,1859,455,58,0,55,,,197
D,62045,3,200626,600,2,499071,-28958,150,995,101713,1388,1723,404,49,0,53,,,135
D,62047,3,200626,700,2,499071,-28956,148,989,101774,1383,1762,362,61,0,63,,,383
D,62047,3,200626,800,2,499072,-28953,149,989,101839,1384,1945,466,75,0,80,,,1532
D,62045,3,200626,800,2,499072,-28953,149,998,101830,1384,1898,483,72,0,79,,,850
D,62045,3,200626,900,2,499073,-28948,149,996,101882,1385,2086,370,67,0,69,,,1367
D,62047,3,200626,900,2,499073,-28948,149,988,101887,1385,2034,388,65,0,71,,,752
D,62047,3,200626,1000,2,499075,-28944,149,990,101908,1401,1880,325,54,0,46,,,200
D,62045,3,200626,1000,2,499075,-28944,150,993,101904,1398,1983,384,55,0,44,,,404
D,62047,3,200626,1100,2,499076,-28942,149,990,101980,1425,1938,345,57,0,55,,,155
D,62045,3,200626,1100,2,499076,-28942,149,990,101975,1412,1996,380,59,0,56,,,307
D,62047,3,200626,1200,2,499077,-28941,150,990,102010,1431,2460,302,58,0,71,,,76
,,,,,,,,,,,,,,,,,,,
D,62047,3,200626,1300,2,499077,-28942,151,990,102035,1456,2199,263,48,0,60,,,74
D,62045,3,200626,1300,2,499077,-28941,151,992,102029,1436,2250,187,47,0,58,,,117
D,62047,3,200626,1400,2,499076,-28943,153,985,102088,1478,2203,208,40,0,93,,,33703
D,62045,3,200626,1400,2,499076,-28943,153,986,102079,1451,2177,195,34,0,90,,,28797
D,62045,3,200626,1500,2,499076,-28945,151,982,102131,1446,2372,236,39,0,42,,,743
D,62045,3,200626,1600,2,499074,-28950,151,981,102104,1481,1669,135,21,0,43,,,705
D,62047,3,200626,1600,2,499074,-28950,155,972,102111,1506,1779,119,21,0,43,,,1182
D,62047,3,200626,1700,2,499072,-28955,155,967,102140,1518,2940,107,24,0,44,,,28451
D,62045,3,200626,1700,2,499072,-28955,160,959,102131,1492,3067,137,24,0,45,,,52473
D,62045,3,200626,1800,2,499071,-28955,165,919,102147,1494,3103,178,30,0,36,,,50429
D,62047,3,200626,1800,2,499071,-28955,159,949,102158,1504,2971,174,29,0,38,,,28097
D,62047,3,200626,1900,2,499071,-28954,157,953,102164,1443,1587,151,21,0,59,,,42710
D,62045,3,200626,1900,2,499071,-28954,154,969,102155,1440,1448,158,22,0,55,,,22047
D,62047,3,200626,2000,2,499072,-28953,147,978,102179,1422,2847,221,40,0,78,,,322
D,62045,3,200626,2000,2,499072,-28953,148,981,102172,1420,2981,233,40,0,77,,,480
D,62047,3,200626,2100,2,499073,-28950,141,979,102232,1404,1369,253,39,0,47,,,289
D,62045,3,200626,2100,2,499073,-28950,141,989,102226,1404,1435,286,42,0,47,,,401
D,62047,3,200626,2200,2,499075,-28946,144,985,102276,1404,1533,187,28,0,44,,,8861
D,62047,3,200626,2300,2,499077,-28942,149,983,102303,1437,1976,99,20,0,48,,,48144
D,62045,3,200626,2200,2,499075,-28946,143,989,102269,1404,1663,223,31,0,45,,,10715
D,62045,3,200626,2300,2,499077,-28941,148,988,102296,1431,1892,101,24,0,48,,,28897
D,62045,3,210626,000,2,499077,-28941,145,980,102306,1428,2623,168,32,0,40,,,26221
D,62047,3,210626,100,2,499078,-28941,145,986,102296,1450,3053,202,28,0,46,,,89
D,62047,3,210626,000,2,499077,-28941,145,982,102314,1430,2650,177,32,0,41,,,27462
D,62045,3,210626,100,2,499078,-28941,145,985,102288,1445,2940,221,31,0,48,,,85
D,62047,3,210626,200,2,499077,-28942,139,988,102309,1441,1428,86,31,0,29,,,332
D,62045,3,210626,200,2,499077,-28942,138,992,102301,1432,1415,100,24,0,30,,,489
D,62045,3,210626,300,2,499077,-28944,138,996,102332,1436,2679,124,30,0,32,,,363
D,62047,3,210626,300,2,499077,-28944,137,992,102339,1436,2709,122,30,0,34,,,284
D,62047,3,210626,400,2,499075,-28947,137,990,102376,1433,2693,82,22,0,77,,,833
D,62045,3,210626,400,2,499075,-28947,137,994,102368,1431,2652,100,20,0,75,,,924
D,62047,3,210626,500,2,499073,-28954,138,987,102382,1420,621,175,24,0,24,,,194
D,62045,3,210626,500,2,499072,-28954,138,990,102375,1419,619,135,23,0,26,,,275
D,62045,3,210626,600,2,499072,-28956,139,983,102388,1433,608,151,32,0,59,,,17744
D,62047,3,210626,600,2,499072,-28956,139,980,102398,1432,501,241,34,0,61,,,13065
D,62047,3,210626,700,2,499072,-28955,140,974,102445,1396,509,243,34,0,37,,,8565
D,62045,3,210626,700,2,499072,-28955,141,969,102437,1397,542,152,29,0,35,,,12441
D,62045,3,210626,800,2,499072,-28953,143,963,102475,1392,544,143,25,0,18,,,38193
D,62047,3,210626,800,2,499072,-28953,143,962,102481,1391,634,154,24,0,17,,,21590
D,62047,3,210626,900,2,499072,-28952,144,961,102451,1402,474,289,38,0,22,,,32950
D,62047,3,210626,1000,2,499073,-28949,153,922,102435,1423,382,168,39,0,52,,,47893
D,62045,3,210626,900,2,499072,-28952,145,960,102445,1399,390,304,45,0,23,,,42821
D,62045,3,210626,1000,2,499073,-28949,152,944,102424,1420,372,278,44,0,54,,,46082
D,62045,3,210626,1100,2,499075,-28946,153,937,102427,1423,357,228,35,0,26,,,39926
D,62047,3,210626,1100,2,499075,-28946,160,895,102436,1430,390,93,25,0,24,,,62804
D,62045,3,210626,1200,2,499076,-28944,155,936,102418,1451,280,307,42,0,35,,,36746
D,62047,3,210626,1200,2,499076,-28944,160,905,102427,1461,313,115,30,0,35,,,55579
D,62047,3,210626,1300,2,499076,-28944,164,886,102453,1488,526,125,25,0,33,,,26230
D,62045,3,210626,1300,2,499077,-28944,157,925,102440,1481,400,284,37,0,36,,,19693
D,62047,3,210626,1400,2,499076,-28944,166,888,102447,1506,475,155,30,0,28,,,23921
D,62045,3,210626,1400,2,499076,-28944,160,923,102430,1503,373,326,44,0,29,,,18743
D,62047,3,210626,1500,2,499076,-28945,162,916,102449,1519,356,348,57,0,38,,,20084
D,62047,3,210626,1600,2,499075,-28947,164,906,102421,1527,448,386,50,0,20,,,29899
D,62045,3,210626,1500,2,499076,-28945,163,911,102438,1518,409,409,62,0,38,,,18529
D,62045,3,210626,1600,2,499075,-28947,164,909,102415,1519,406,339,59,0,19,,,25133
D,62047,3,210626,1700,2,499073,-28952,167,880,102365,1511,480,437,52,0,21,,,34973
D,62045,3,210626,1700,2,499073,-28952,167,883,102358,1506,533,341,46,0,23,,,41041
D,62047,3,210626,1800,2,499072,-28956,165,885,102387,1520,548,326,37,0,27,,,49788
D,62045,3,210626,1800,2,499072,-28956,165,888,102379,1516,612,261,35,0,29,,,48978
D,62045,3,210626,1900,2,499072,-28955,163,895,102350,1512,597,305,41,0,10,,,51278
D,62047,3,210626,2000,2,499072,-28954,161,900,102380,1478,569,400,46,0,16,,,68708
D,62045,3,210626,2000,2,499072,-28955,161,900,102373,1472,552,342,44,0,16,,,51109
D,62047,3,210626,2100,2,499072,-28953,157,917,102433,1444,580,392,53,0,18,,,47592
D,62047,3,210626,2200,2,499073,-28952,159,912,102413,1440,532,606,82,0,16,,,36390
D,62045,3,210626,2200,2,499073,-28952,159,917,102400,1441,632,639,75,0,17,,,34067
D,62045,3,210626,2300,2,499075,-28948,164,910,102378,1432,770,606,74,0,23,,,21336
D,62047,3,210626,2300,2,499075,-28948,164,909,102393,1430,682,473,80,0,25,,,22440
D,62045,3,220626,000,2,499076,-28945,158,923,102357,1439,833,562,67,0,19,,,19858
D,62047,3,220626,000,2,499076,-28945,158,920,102372,1439,749,394,67,0,20,,,20706
D,62045,3,220626,100,2,499077,-28944,158,910,102331,1445,734,527,66,0,22,,,21285
D,62047,3,220626,100,2,499077,-28944,158,911,102340,1443,630,470,71,0,25,,,22151
D,62045,3,220626,200,2,499077,-28945,158,914,102283,1449,775,687,82,0,35,,,14026
D,62047,3,220626,200,2,499077,-28945,158,910,102301,1449,704,485,82,0,33,,,14361
D,62047,3,220626,300,2,499076,-28946,158,943,102279,1447,654,788,100,0,99,,,4627
D,62045,3,220626,300,2,499077,-28946,158,944,102267,1447,766,782,93,0,97,,,4688
D,62045,3,220626,400,2,499075,-28950,159,939,102258,1444,631,803,119,0,62,,,6258
D,62047,3,220626,400,2,499075,-28950,159,944,102266,1445,688,848,118,0,61,,,6205
D,62047,3,220626,500,2,499074,-28954,158,938,102243,1439,779,810,113,0,35,,,7263
D,62045,3,220626,500,2,499074,-28954,158,939,102237,1439,699,634,107,0,36,,,7769
D,62047,3,220626,600,2,499072,-28957,158,938,102224,1436,785,817,107,0,63,,,8804
D,62045,3,220626,600,2,499072,-28957,158,938,102217,1436,715,625,105,0,57,,,8694
D,62047,3,220626,700,2,499071,-28959,157,940,102222,1427,806,812,107,0,75,,,7416
D,62045,3,220626,700,2,499071,-28959,157,941,102215,1426,685,652,96,0,72,,,7737
D,62047,3,220626,800,2,499070,-28961,156,940,102226,1420,871,823,101,0,83,,,7860
D,62045,3,220626,800,2,499070,-28962,156,941,102219,1420,727,755,106,0,81,,,7996
D,62045,3,220626,900,2,499071,-28960,158,936,102184,1409,758,827,120,0,64,,,8049
D,62047,3,220626,900,2,499071,-28960,157,935,102191,1410,892,858,113,0,62,,,8120
D,62047,3,220626,1000,2,499071,-28959,158,937,102185,1407,889,875,121,0,104,,,8643
D,62045,3,220626,1000,2,499071,-28959,157,935,102179,1407,746,861,114,0,103,,,7841
D,62045,3,220626,1100,2,499073,-28956,160,925,102161,1415,857,935,121,0,70,,,8274
D,62047,3,220626,1100,2,499073,-28956,157,938,102181,1414,721,907,128,0,71,,,7480
D,62047,3,220626,1200,2,499075,-28951,158,941,102156,1427,729,688,102,0,75,,,6171
D,62045,3,220626,1200,2,499075,-28951,160,931,102135,1427,838,751,94,0,78,,,6679
D,62047,3,220626,1300,2,499076,-28949,161,941,102127,1432,800,633,97,0,48,,,4737
D,62045,3,220626,1300,2,499076,-28949,163,924,102105,1433,904,683,87,0,48,,,5375
D,62047,3,220626,1400,2,499077,-28949,161,944,102094,1437,777,659,92,0,61,,,3861
D,62045,3,220626,1400,2,499077,-28949,165,927,102073,1437,875,708,88,0,59,,,4252
D,62047,3,220626,1500,2,499076,-28950,163,936,102053,1457,766,854,111,0,82,,,4001
D,62045,3,220626,1500,2,499077,-28950,166,917,102033,1456,895,865,108,0,81,,,4370
D,62047,3,220626,1600,2,499076,-28952,164,929,102062,1460,728,843,121,0,134,,,3118
D,62045,3,220626,1600,2,499076,-28952,167,919,102069,1459,858,869,115,0,141,,,3474
D,62047,3,220626,1700,2,499075,-28954,169,917,102103,1460,495,622,87,0,71,,,3774
D,62045,3,220626,1700,2,499075,-28954,169,920,102095,1460,405,609,95,0,68,,,3366
D,62047,3,220626,1800,2,499073,-28958,166,921,102081,1462,356,682,92,0,52,,,5327
D,62045,3,220626,1800,2,499073,-28958,167,922,102074,1462,357,453,96,0,57,,,5200
D,62045,3,220626,1900,2,499071,-28961,170,902,101979,1451,611,674,104,0,46,,,9439
D,62047,3,220626,1900,2,499071,-28961,169,904,101987,1451,703,855,108,0,49,,,9893
D,62047,3,220626,2000,2,499071,-28962,175,881,101964,1442,848,1068,134,0,80,,,11145
D,62045,3,220626,2000,2,499070,-28962,176,881,101957,1443,707,1035,138,0,79,,,9971
D,62045,3,220626,2100,2,499071,-28962,181,856,101966,1439,807,1044,151,0,130,,,11360
D,62047,3,220626,2100,2,499071,-28962,181,857,101973,1439,934,1076,145,0,135,,,12181
D,62047,3,220626,2200,2,499072,-28961,175,875,101947,1425,1012,953,137,0,113,,,10096
D,62047,3,220626,2300,2,499073,-28960,172,887,101906,1420,909,966,141,0,111,,,10250
D,62047,3,230626,000,2,499075,-28955,173,873,101886,1418,882,1095,144,0,139,,,10501
D,62045,3,220626,2300,2,499073,-28960,172,887,101895,1421,925,955,142,0,112,,,10486
D,62045,3,230626,000,2,499075,-28955,173,875,101880,1417,1019,1146,151,0,144,,,10625
D,62047,3,230626,100,2,499077,-28952,167,897,101841,1414,949,944,120,0,93,,,9867
D,62045,3,230626,100,2,499077,-28952,167,900,101829,1414,1085,922,125,0,91,,,9279
D,62047,3,230626,200,2,499077,-28951,163,916,101745,1415,1073,835,108,0,100,,,8637
D,62045,3,230626,200,2,499077,-28951,163,917,101739,1416,1081,845,103,0,96,,,8183
D,62045,3,230626,300,2,499077,-28952,162,929,101708,1420,1168,789,101,0,66,,,7482
D,62047,3,230626,300,2,499077,-28952,162,926,101713,1420,1034,797,110,0,70,,,8142
D,62045,3,230626,400,2,499077,-28952,163,922,101701,1419,1010,397,72,0,84,,,7646
D,62047,3,230626,400,2,499076,-28952,163,920,101709,1419,884,391,71,0,84,,,7964
D,62045,3,230626,500,2,499076,-28955,158,941,101708,1421,188,271,47,0,88,,,7130
D,62047,3,230626,600,2,499075,-28957,156,942,101735,1422,502,407,56,0,95,,,6429
D,62047,3,230626,500,2,499076,-28955,158,938,101715,1421,228,270,55,0,86,,,7377
D,62045,3,230626,600,2,499075,-28957,157,940,101728,1422,458,383,60,0,92,,,7159
D,62047,3,230626,700,2,499073,-28961,157,937,101757,1422,844,585,83,0,101,,,6409
D,62045,3,230626,700,2,499073,-28961,157,938,101748,1422,718,590,90,0,101,,,7403
D,62047,3,230626,800,2,499071,-28962,162,930,101751,1423,979,825,114,0,51,,,6634
D,62045,3,230626,800,2,499071,-28962,162,930,101743,1424,836,873,125,0,50,,,6968
D,62047,3,230626,900,2,499071,-28962,164,922,101709,1424,1021,855,107,0,103,,,6706
D,62045,3,230626,900,2,499071,-28962,164,923,101701,1424,884,930,118,0,101,,,6653
D,62047,3,230626,1000,2,499072,-28961,169,907,101704,1428,1088,700,98,0,150,,,7078
D,62045,3,230626,1000,2,499071,-28961,169,910,101696,1426,957,737,101,0,140,,,7039
D,62047,3,230626,1100,2,499072,-28960,166,916,101690,1429,962,601,90,0,82,,,7114
D,62045,3,230626,1100,2,499072,-28960,165,914,101682,1429,877,612,84,0,79,,,6691
D,62047,3,230626,1200,2,499074,-28956,166,912,101658,1450,920,579,79,0,79,,,7018
D,62045,3,230626,1200,2,499074,-28956,168,904,101649,1448,980,584,80,0,77,,,8046
D,62045,3,230626,1300,2,499076,-28952,171,890,101632,1472,949,379,63,0,104,,,9077
D,62047,3,230626,1300,2,499076,-28952,166,912,101647,1472,846,386,62,0,106,,,7540
D,62047,3,230626,1400,2,499077,-28950,168,902,101622,1497,722,200,43,0,66,,,8120
D,62047,3,230626,1500,2,499077,-28950,182,850,101629,1520,3370,107,23,0,64,,,11137
D,62045,3,230626,1400,2,499077,-28950,173,886,101608,1495,808,229,36,0,63,,,9492
D,62045,3,230626,1500,2,499077,-28950,176,883,101618,1524,3379,121,23,0,64,,,9345
D,62047,3,230626,1600,2,499076,-28951,177,896,101588,1510,3419,296,43,0,46,,,8444
D,62047,3,230626,1700,2,499076,-28951,173,907,101610,1574,3404,331,58,0,51,,,8644
D,62045,3,230626,1600,2,499076,-28951,174,913,101578,1526,3305,280,38,0,43,,,8666
D,62045,3,230626,1700,2,499076,-28951,171,920,101603,1570,3335,417,59,0,51,,,7695
D,62047,3,230626,1800,2,499075,-28953,172,912,101592,1552,3592,298,43,0,69,,,7973
D,62045,3,230626,1800,2,499075,-28954,172,907,101586,1592,3589,317,49,0,69,,,8093
D,62047,3,230626,1900,2,499074,-28957,171,914,101638,1563,1,247,33,0,56,,,8452
D,62045,3,230626,1900,2,499074,-28957,171,919,101633,1555,40,186,36,0,56,,,10343
D,62047,3,230626,2000,2,499072,-28959,171,912,101642,1572,3392,255,31,0,30,,,9598
D,62045,3,230626,2000,2,499072,-28959,172,911,101638,1559,3487,308,40,0,29,,,10168
D,62045,3,230626,2100,2,499071,-28960,169,919,101662,1561,3574,240,45,0,40,,,9376
